Country,Species_Name,CrabLobShrimp,FAOFishingArea,Unit (Name),Unit,[1950],[1951],[1952],[1953],[1954],[1955],[1956],[1957],[1958],[1959],[1960],[1961],[1962],[1963],[1964],[1965],[1966],[1967],[1968],[1969],[1970],[1971],[1972],[1973],[1974],[1975],[1976],[1977],[1978],[1979],[1980],[1981],[1982],[1983],[1984],[1985],[1986],[1987],[1988],[1989],[1990],[1991],[1992],[1993],[1994],[1995],[1996],[1997],[1998],[1999],[2000],[2001],[2002],[2003],[2004],[2005],[2006],[2007],[2008],[2009],[2010],[2011],[2012],[2013],[2014],[2015],[2016],[2017],[2018],[2019],[2020],[2021],ThreeYearTotal,TwentyYearTotal
St. Pierre and Miquelon,American lobster,1,"Atlantic, Northwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,2,4,3,0,8,14,0,0,0,0,0,0,0,0,0,37,27,26,18,13,57,152
Suriname,Marine crabs nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,56,32,26,23,30,31,37,43,33,40,40,23,52,44,0,10,1,0,4,5,5,6,10,10,10,20,25,20,0,30,20,20,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Sweden,Norway lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",600,600,400,500,600,700,700,800,700,700,700,700,500,400,800,500,400,500,600,400,300,400,500,500,575,406,262,248,340,439,488,622,648,775,1159,1116,1237,1240,1062,830,1098,1253,780,864,764,914,1105,1130,1317,1263,1232,1067,1046,898,906,1051,1152,1472,1538,1339,1253,949,1360,1134,1270,1136,1370,1422,1861,1904,1796.74,1578.13,5278.87,26435.87
Sweden,Edible crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",200,200,200,300,200,200,200,200,200,100,100,200,200,200,200,200,200,200,100,100,100,100,100,100,74,90,98,56,66,82,67,85,86,98,104,97,95,82,75,92,70,90,97,95,161,105,87,79,93,122,128,133,146,158,170,165,135,153,150,178,213,204,204,223,212,224,208,251,271,275,272.9,290.25,838.15,4103.15
Sweden,European lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",200,300,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,38,31,41,33,19,19,15,15,17,16,16,9,11,10,9,19,18,19,22,18,26,29,26,27,26,25,20,18,19,30,31,27,22,25,33,36,31,36,26,25,27,23,16,17,20,32,42.9,37.42,112.32,556.32
Sweden,Marine crustaceans nei,NEI,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9
Sweden,"Craylets, squat lobsters nei",1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2,0.11,0.31,2.31
Sweden,Stone king crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1.01,2.22,2.22
Sweden,Marine crabs nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.5,1.21,1.21
Sweden,Green crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.47,1.18,1.18
Sweden,Blue-leg swimcrab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.32,0.9,0.9
Syrian Arab Republic,Marine crustaceans nei,NEI,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,50,50,53,80,116,77,60,61,28,26,100,70,21,35,37,65,67,63,91,94,91,90,90,84,75,70,60,57,66,128,146,215,137,148,148,160,117,114,90,79,71,65,76,70,70,70,70,80,220,2120
Taiwan Province of China,Marine crabs nei,1,"Pacific, Northwest",Tonnes - live weight,"TLW, Number",300,300,600,600,600,500,500,700,800,1000,600,1000,1800,1400,1500,1800,3600,5200,3900,5700,8527,8426,13928,18404,10996,7722,6744,8383,11307,11562,10593,8197,9866,4181,5671,5260,4568,4732,5297,3819,5359,4420,2976,2155,3124,4747,4830,4630,4553,5433,5898,7373,8253,15293,7737,5439,3201,2836,2812,1482,2349,2547,2481,2406,2465,1095,810,1364,659,707.91,673.61,659.16,2040.68,65269.68
Taiwan Province of China,Blue swimming crab,1,"Pacific, Northwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,3878,4336,4687,6153,8111,6094,4242,3173,2166,1579,1690,2808,1391,1141,966,511,1966,1703,1030,1377,1509,1459,1460,1452,1365,603,7467,7623,7001,6969,7084,3539,903,158,100,73.17,127.22,76.48,276.87,51375.87
Taiwan Province of China,Japanese fan lobster,1,"Pacific, Northwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,310,389,514,456,236,1224,1115,642,696,676,1600,1607,1005,1637,1596,1553,1570,1513,1467,599,9114,8858,933,1422,469,91,49,2,1,2.2,6.53,1.03,9.76,31888.76
Taiwan Province of China,Indo-Pacific swamp crab,1,"Pacific, Northwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,120,166,669,372,195,1837,1048,1643,105,109,148,136,148,173,160,306,133,125,199,80,1193,158,84,169,1339,935,180,213,268,289,230,337,293,9,717,521,647,409,211,150,106,43,11,8,12,17,17,11,5.73,10.7,45.34,61.77,3580.77
Taiwan Province of China,Longlegged spiny lobster,1,"Pacific, Northwest",Tonnes - live weight,"TLW, Number",0,0,100,100,100,100,0,0,100,100,0,100,100,100,100,100,100,100,100,100,161,185,120,142,163,147,211,279,88,81,82,93,74,188,208,191,276,213,80,86,160,63,244,23,21,18,14,14,14,12,11,23,13,217,23,18,17,7,8,13,10,11,31,17,20,15,14,24,22,30.98,18.2,19.46,68.64,548.64
Taiwan Province of China,Indo-Pacific swamp crab,1,Asia - Inland waters,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Rep. of",Ornate spiny lobster,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,476,471,497,493,565,557,608,580,864,3430.92,2708,7002.92,11744.92
Thailand,Blue swimming crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,8800,8900,10700,12900,12900,23500,13700,13500,14800,15800,16700,24100,18607,19131,21224,20481,23597,24302,23230,20946,21858,18618,18705,24120,29400,32132,29969,30402,31190,31784,33641,35157,35414,36219,34916,37281,33864,37219,29134,21407,22825,22113,18567,23860,16638,16156,15132,14262,18411,24741,19216,18721,17076,27733.05,22123.62,21553.91,31011.99,27861.79,28544.15,87417.93,427953.51
Thailand,Blue swimming crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,400,400,700,400,400,500,500,500,100,252,184,2026,4279,3746,5032,5243,4086,3100,3746,3528,6312,5307,4970,5492,4366,4878,4470,6118,4930,5781,5696,5173,9397,7386,6652,7171,7467,9549,7411,9304,7972,7583,7417,8630,8574,10379,8723,6496,5169,5303,3418.82,6783.92,4886.46,9015.22,8042.71,7700.81,24758.74,149824.94
Thailand,Marine crabs nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,15,37,117,11,192,0,114,530,1048,3362,2839,2803,2475,3242,5680,5885,5812,6947,6528,7048,8011,7538,6288,4142,3564,3145,3012,3429,4321,1790,1662,938,732,355,1252.8,2177.11,1257.16,3738.55,3691.51,2394.05,9824.11,63438.18
Thailand,Marine crabs nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,200,379,3585,139,45,9,31,105,183,147,224,101,371,730,195,1356,1548,800,584,1452,2194,2093,921,989,1723,1510,788,1003,1413,2459,3551,4148,4950,4425,2184,2458,2534,2805,2526,2441,2084,2623,2299.41,3778.68,3612.38,4697.36,4063.62,3824.62,12585.6,62877.07
Thailand,Indo-Pacific swamp crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3500,2800,2500,3600,4435,3092,3618,2381,2210,2057,2433,2695,2248,2368,2580,2810,3101,2523,2904,2328,3129,2434,2972,2541,2268,1716,1610,1848,3763,3426,2955,703,596,2051,1297,4327,1936,1205,1063,1044,1084,2185,921,657,820,229.64,162.66,145.21,948.74,203.02,1581.79,2733.55,23160.06
Thailand,Flathead lobster,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1600,1500,1100,1400,1624,1529,2583,2302,1768,890,1405,1027,645,1016,1239,1271,1715,1321,1062,1192,1190,931,1236,861,1730,2716,2785,3005,1760,2289,1797,2035,2474,2179,1837,1619,1457,908,664,716,1032,1161,766,608,599,720.91,964.81,795.16,1883.78,376.05,302.75,2562.58,23098.46
Thailand,Indo-Pacific swamp crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,627,3865,1949,2494,2089,1950,1137,1866,1726,1578,1750,1914,2061,1854,1797,2296,1816,3653,3508,2527,2421,1884,1973,3495,2462,3120,663,808,447,2691,1410,539,919,1086,1502,720,1231,976,675,309.16,249.55,136.35,383.27,280.94,1288.98,1953.19,19435.25
Thailand,Flathead lobster,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,31,46,175,181,172,78,150,101,49,109,114,131,89,30,90,138,81,134,199,225,335,299,177,533,37,23,58,282,629,588,503,620,414,97,150,267,96,124,1066,381,51,45.93,43.94,79.06,79.76,24.38,46.86,151,5587.93
Thailand,Spanner crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,608,1071,1155,535,226,1916,4416
Timor-Leste,Marine crabs nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,18,18,19,20,18,17,15,16,15,15,15,15,15,15,15,15,15,0,0,0,0,0,258
Timor-Leste,Tropical spiny lobsters nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,17,19,20,18,17,15,16,15,15,15,15,15,15,15,15,15,0,0,0,0,0,257
Togo,Marine crabs nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,33,23,17,7,10,6,28,5,10,21,13,12,9,13,10,2,9,28,18,15,1,2,18,236
Togo,Tropical spiny lobsters nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,26,53,0,1,1,1,0,0,0,0,2,2,0,0,0,1,3,1,1,1,0,1,0,1,0,3,5,11,6,2,2,0,1,3,39
Togo,Marine crustaceans nei,NEI,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,26,54,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Marine crustaceans nei,NEI,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,1,3,7,4,1,4,70,85,80,90,100,120,100,177,200,175,270,337,386,400,365,330,300,260,220,180,140,100,60,40,2,2,2,2,2,2,2,6,3132
Trinidad and Tobago,Portunus swimcrabs nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,15,28,38,45,52,112,51,0,50,50,50,50,50,50,50.16,50.16,50.16,150.48,800.48
Trinidad and Tobago,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,5,1,3,2,12,6,3,7,13,12,60,126,46,21,21,21,21,21,21,21.32,21.32,21.32,63.96,479.96
Tunisia,Mediterranean shore crab,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,268,276,3,310,295,305,910,1469
Tunisia,Palinurid spiny lobsters nei,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,12,0,20,57,2,22,23,3,16,21,19,20,24,28,29,30,44,21,24,22,62,62,48,44,40,71,68,61,49,41,45,58,58,52,51,57,48,38,43,30,35,43,50,55,50,57,36,20,15,15,50,856
Tunisia,Spinous spider crab,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,47,1,0,0,0,0,236
Tunisia,Norway lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,15,2,3,1,4,2,4,4,4,0,0,1,1,4,4,4,6,7,15,9,20,13,18,6,8,0,0,30,30,150
Tunisia,Mediterranean slipper lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,16,24,16,6,7,5,5,17,98
Tunisia,European lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,0,1,1,0,0,1,1,2,0,1,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,11
Tunisia,Marine crustaceans nei,NEI,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,8,1,72,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Türkiye,Marine crabs nei,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,100,0,0,100,100,0,0,0,0,4000,600,600,0,0,300,200,210,110,90,118,92,181,165,310,148,205,467,248,383,1045,1653,637,407,36,16,92,83,117,305,318,243,179,187,273,215,173,168,160,149,26,25,84,49,19,24,8,6,6,8,10,25,9,7.1,8.6,24.7,1179.7
Türkiye,Common spiny lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,10,10,6,3,10,3,8,30,18,13,24,47,23,28,45,13,39,6,10,21,2,4,10,45,40,6,11,18,19,11,22,30,42,14,20,26,26,26,9,12,1,3,1,5,2,1,0.5,6.1,7.6,276.6
Türkiye,European lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,500,300,200,0,100,300,100,2200,400,100,100,100,100,0,0,0,0,5,5,4,10,5,3,5,51,10,57,95,161,45,9,172,180,210,6,11,8,18,33,34,40,60,10,15,10,9,25,15,13,18,8,15,8,7,5,8,7,1,4,2,2,5,2,2.7,1.8,6.5,158.5
Türkiye,Norway lobster,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,43,19,25,5,6,1,0,0,1,2,2,6.9,0.2,9.1,153.1
Türkiye,Blue crab,1,Asia - Inland waters,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80
Türkiye,Palinurid spiny lobsters nei,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turks and Caicos Is.,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,400,400,600,600,388,328,319,293,251,323,330,308,372,301,369,279,175,194,192,208,210,311,452,413,410,376,310,181,228,275,258,344,207,251,373,427,436,380,203,155,199,264,180,203,218,260,218,154,129,170,192,138,500,4757
Ukraine,Marine crustaceans nei,NEI,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,11,7,19,0,5,9,4,5,17.28,15,18.38,50.66,160.66
Ukraine,Marine crabs nei,1,"Pacific, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Ukraine,Marine crabs nei,1,"Atlantic, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ukraine,"King crabs, stone crabs nei",1,"Pacific, Antarctic",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02
Ukraine,Tropical spiny lobsters nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crabs nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,14,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crabs nei,1,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,400,0,0,0,400,300,0,0,0,333,219,117,0,3756,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Atlantic, Southeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Atlantic, Southwest",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2000,5700,2700,4295,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,Mediterranean and Black Sea,Tonnes - live weight,"TLW, Number",0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,600,600,500,500,600,700,0,400,805,265,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un. Sov. Soc. Rep.,Marine crustaceans nei,NEI,"Pacific, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,100,700,200,300,600,2700,10700,14300,6300,12800,7100,4400,3400,6000,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
